,poleid,s_num,stype,CH,simu_rate,S_position,X_location,mac_x_v,mac_y_v,mac_z_v,corrcoef_x,corrcoef_y,corrcoef_z,total,X_point_X,X_point_Y,prediction
4,0109P113,4,OUT,1,0.2,20,45,0.52,0.721,0.631,0.721,0.849,0.794,4.24,220.0,0.54,NG
2,0109P113,2,OUT,8,0.2,20,40,0.706,0.479,0.493,0.84,-0.692,0.702,3.91,180.0,0.48,NG
1,0109P113,2,OUT,7,0.2,20,40,0.744,0.42,0.41,0.862,-0.649,0.64,3.73,167.0,0.48,NG
6,0109P113,8,OUT,5,0.2,20,45,0.463,0.376,0.402,0.681,0.613,0.634,3.17,161.0,0.54,NG
3,0109P113,3,OUT,5,0.2,20,40,0.33,0.439,0.436,0.575,0.662,0.66,3.1,231.0,0.48,NG
5,0109P113,8,OUT,3,0.2,20,45,0.351,0.438,0.36,0.592,0.662,0.6,3.0,136.0,0.54,NG
7,0109P113,8,OUT,6,0.2,22,45,0.309,0.5,0.345,-0.555,0.707,0.587,3.0,174.0,0.54,NG
0,0109P113,2,OUT,1,0.2,38,40,0.322,0.336,0.326,0.567,-0.58,0.571,2.7,90.0,0.48,NG
