,poleid,s_num,stype,CH,simu_rate,S_position,X_location,mac_x_v,mac_y_v,mac_z_v,corrcoef_x,corrcoef_y,corrcoef_z,total,X_point_X,X_point_Y,prediction
0,0730A802,2,IN,1,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,90.0,-0.78,NG
1,0730A802,2,IN,2,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,135.0,-0.78,NG
2,0730A802,2,IN,3,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,180.0,-0.78,NG
3,0730A802,2,IN,4,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,225.0,-0.78,NG
4,0730A802,2,IN,5,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,270.0,-0.78,NG
5,0730A802,2,IN,6,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,315.0,-0.78,NG
6,0730A802,2,IN,8,0.25,20,35,0.342,0.328,0.342,0.585,0.573,0.585,2.76,45.0,-0.78,NG
